what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.birt.report.item.crosstab.ui,3.7.1.v20110905,"org.eclipse.birt.report.item.crosstab.ui",1409303415121
started,bundle,org.eclipse.birt.report.designer.ui.cubebuilder,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.cubebuilder",1409303415246
started,bundle,org.eclipse.birt.report.designer.ui.views,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.views",1409303415281
started,bundle,org.eclipse.birt.report.designer.ui.data,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.data",1409303415302
started,bundle,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.ide",1409303415357
started,bundle,org.eclipse.birt.report.designer.ui.lib,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.lib",1409303415402
started,bundle,org.eclipse.birt.data,3.7.1.v20110905,"org.eclipse.birt.data",1409303416261
started,bundle,org.eclipse.birt.report.engine,3.7.1.v20110905,"org.eclipse.birt.report.engine",1409303416296
started,bundle,org.eclipse.birt.chart.reportitem,3.7.1.v20110905,"org.eclipse.birt.chart.reportitem",1409303416330
started,bundle,org.eclipse.datatools.connectivity.oda,3.3.2.v201105200920,"org.eclipse.datatools.connectivity.oda",1409303416506
started,bundle,org.eclipse.gef,3.7.1.v20110830-1143,"org.eclipse.gef",1409303416637
started,bundle,org.eclipse.draw2d,3.7.1.v20110830-1143,"org.eclipse.draw2d",1409303416672
started,bundle,org.eclipse.birt.chart.ui.extension,3.7.1.v20110905,"org.eclipse.birt.chart.ui.extension",1409303416732
started,bundle,org.eclipse.birt.core.ui,3.7.1.v20110905,"org.eclipse.birt.core.ui",1409303416741
started,bundle,org.eclipse.birt.report.designer.ui,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui",1409303417225
started,bundle,org.eclipse.birt.report.designer.ui.editors,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors",1409303417237
started,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.schematic",1409303417251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303417412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303421677
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1409303421754
error,log,,,"Error.DesignFileException.INVALID_XML - 1 errors found! ",1409303421848
started,bundle,org.eclipse.birt.report.designer.ui.editor.script,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editor.script",1409303422462
started,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1409303422841
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1409303422860
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1409303422913
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1409303422982
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1409303423252
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1409303423417
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1409303423585
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1409303423760
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1409303423766
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1409303423784
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1409303423788
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1409303423905
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1409303423909
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1409303423992
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1409303424014
started,bundle,org.eclipse.birt.report.viewer,3.7.1.v20110905,"org.eclipse.birt.report.viewer",1409303424374
started,bundle,org.eclipse.birt.report.designer.ui.preview.web,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.preview.web",1409303424375
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1409303425809
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1409303426148
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1409303426204
opened,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303426302
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1409303426581
started,bundle,org.eclipse.php.debug.ui,3.0.0.v20110516-1100,"org.eclipse.php.debug.ui",1409303426766
started,bundle,org.eclipse.php.ui,3.0.0.v20110516-1100,"org.eclipse.php.ui",1409303426813
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303426925
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409303426970
started,bundle,org.eclipse.php.core,3.0.0.v20110516-1100,"org.eclipse.php.core",1409303427303
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1409303427384
started,bundle,org.eclipse.dltk.core.index.sql,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql",1409303427592
started,bundle,org.eclipse.dltk.core.index.sql.h2,3.0.0.v20110423,"org.eclipse.dltk.core.index.sql.h2",1409303429018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303432783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303436377
error,log,,,"Unhandled event loop exception",1409303436466
error,log,,,"Unhandled event loop exception",1409303436971
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1409303442418
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1409303442508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303450612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303458457
error,log,,,"Unhandled event loop exception",1409303458497
error,log,,,"Unhandled event loop exception",1409303459028
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1409303477104
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1409303477148
error,log,,,"Save Failed",1409303477792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303477845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303477870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303479690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303480700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303481040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303481552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303483102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303486822
error,log,,,"Unhandled event loop exception",1409303486833
error,log,,,"Unhandled event loop exception",1409303487341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303489843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303501536
started,bundle,org.eclipse.birt.report.data.adapter,3.7.1.v20110905,"org.eclipse.birt.report.data.adapter",1409303508861
opened,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303510366
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303511183
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409303511187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409303519812
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303521030
error,log,,,"Unhandled event loop exception",1409303521102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1409303522825
error,log,,,"Save Failed",1409303524271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303524288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303524314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303526290
error,log,,,"Unhandled event loop exception",1409303529282
started,bundle,org.eclipse.birt.report.debug.ui,3.7.1.v20110905,"org.eclipse.birt.report.debug.ui",1409303530448
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1409303530514
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1409303530534
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1409303530770
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1409303530932
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1409303532281
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303535907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409303540979
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303542069
error,log,,,"Unhandled event loop exception",1409303542094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409303551024
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1409303552041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303553152
error,log,,,"Save Failed",1409303554351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303554365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303554384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303557404
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303561964
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303565846
error,log,,,"Unhandled event loop exception",1409303565886
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303569520
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303579552
error,log,,,"Unhandled event loop exception",1409303579576
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303582254
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303586667
error,log,,,"Unhandled event loop exception",1409303588968
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303592943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409303596345
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303597281
error,log,,,"Unhandled event loop exception",1409303597300
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303604865
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303612275
error,log,,,"Unhandled event loop exception",1409303612297
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303620774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409303623364
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303624611
error,log,,,"Unhandled event loop exception",1409303624629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409303625960
error,log,,,"Save Failed",1409303626505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303626519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303626538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303627978
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303638511
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409303642480
error,log,,,"Unhandled event loop exception",1409303642498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303646413
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1409303660664
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1409303660669
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303660731
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1409303660772
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1409303660795
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1409303660815
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1409303660883
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1409303660964
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1409303660986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303661030
error,log,,,"Provisioning exception",1409303673735
error,log,,,"Provisioning exception",1409303674053
error,log,,,"Provisioning exception",1409303674362
error,log,,,"Provisioning exception",1409303674663
error,log,,,"Provisioning exception",1409303675025
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1409303675351
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1409303675457
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303677135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303688981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303695067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303695447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303696104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409303696839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409303698186
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303704782
error,log,,,"Provisioning exception",1409303704784
error,log,,,"Provisioning exception",1409303704785
error,log,,,"Provisioning exception",1409303704786
error,log,,,"Provisioning exception",1409303704787
error,log,,,"Provisioning exception",1409303704788
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303704794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303704808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303706390
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303711525
error,log,,,"Provisioning exception",1409303711528
error,log,,,"Provisioning exception",1409303711529
error,log,,,"Provisioning exception",1409303711530
error,log,,,"Provisioning exception",1409303711531
error,log,,,"Provisioning exception",1409303711532
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303711539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303711554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303715905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303717433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303748256
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303753551
error,log,,,"Provisioning exception",1409303753552
error,log,,,"Provisioning exception",1409303753553
error,log,,,"Provisioning exception",1409303753554
error,log,,,"Provisioning exception",1409303753555
error,log,,,"Provisioning exception",1409303753557
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303753565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303753579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303755340
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303758492
error,log,,,"Provisioning exception",1409303758494
error,log,,,"Provisioning exception",1409303758495
error,log,,,"Provisioning exception",1409303758496
error,log,,,"Provisioning exception",1409303758497
error,log,,,"Provisioning exception",1409303758497
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303758503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303758518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303764366
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303767318
error,log,,,"Provisioning exception",1409303767319
error,log,,,"Provisioning exception",1409303767320
error,log,,,"Provisioning exception",1409303767321
error,log,,,"Provisioning exception",1409303767322
error,log,,,"Provisioning exception",1409303767323
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303767329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303767344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303770404
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1409303770830
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1409303770906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303773663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303773786
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1409303777286
error,log,,,"Provisioning exception",1409303777288
error,log,,,"Provisioning exception",1409303777289
error,log,,,"Provisioning exception",1409303777290
error,log,,,"Provisioning exception",1409303777291
error,log,,,"Provisioning exception",1409303777292
error,log,,,"Some sites could not be found.  See the error log for more detail.",1409303777298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303777312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303780111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303781307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303782612
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409303783060
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1409303784060
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1409303784966
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1409303785019
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1409303785048
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1409303785050
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1409303785052
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1409303785053
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1409303785055
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1409303785055
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1409303785057
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1409303785188
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1409303785253
