what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409307163151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307178986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307184594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307197417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307200889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307204473
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307205995
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307207746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307212141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307222113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307226304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307236677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307242825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1409307245552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409307246193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409307258242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307265651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409307269618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307272155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307292445
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307299223
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307301073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307305661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1409307307730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409307308273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307312651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307315252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307327562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307330661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307335724
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1409307338159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307338977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307352015
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307360051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307365617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307372496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307375029
error,log,,,"org.eclipse.equinox.internal.p2.touchpoint.natives.actions.UnzipAction error unzipping zipfile: F:\\SOFTWARE\\eclipse-jee-indigo-SR1-win32_PDT_BIRT\\eclipse\\p2\\org.eclipse.equinox.p2.core\\cache\\binary\\org.eclipse.rcp.configuration_root.win32.win32.x86_1.0.0.M20120208-0800destination: F:\\SOFTWARE\\eclipse-jee-indigo-SR1-win32_PDT_BIRT\\eclipse",1409307387294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307407458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307411036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307422110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307424904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307433952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307435440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307470490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307471535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307473803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307476317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307481805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307487484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307493606
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307495073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307497945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307510920
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307512972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307520437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307553458
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307569379
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307591489
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307604401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1409307615876
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307618303
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307622102
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1409307624765
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307627208
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307628885
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307631543
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307638220
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307643154
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307647352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307682345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307687525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1409307687638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1409307687638
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307695917
error,log,,,"Unhandled event loop exception",1409307696347
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307700514
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307703746
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307708903
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307711215
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307717534
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307720306
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307725927
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307728457
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307740671
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307742088
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307748701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409307753880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307755479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307767377
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409307779946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307787556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307832621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307833601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307842583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307847560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307890988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307893506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307906746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307909516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307924055
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409307927000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307929140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307935391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409307938594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1409307940641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409307941039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409308031401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308076907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308078618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308103865
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308105176
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308133340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308135794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308143935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308147899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308169754
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1409308172152
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1409308172333
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409308172417
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308181518
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1409308181521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308184102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308187005
opened,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308187525
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308187675
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409308187689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308192352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308204256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308205847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308231125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308233462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308250490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308256542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308260983
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409308273960
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308297303
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409308306704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409308309497
started,bundle,org.eclipse.birt.report.engine.emitter.pdf,3.7.1.v20110905,"org.eclipse.birt.report.engine.emitter.pdf",1409309308125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409309720784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409309736957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409309738520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409310938098
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409310944883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409310981033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311180504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311185113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311218594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311223964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311234366
opened,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409311243704
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409311244398
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409311244487
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409311260471
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1409311287484
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1409311287818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1409311287818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311294232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311301123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311310675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311334531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409311598151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314938933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314942870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314946966
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409314948003
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409314948078
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409314953147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314969478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314972142
opened,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409314972760
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409314972897
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1409314972957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314973886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314989154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409314992051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315009265
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1409315012311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315015362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315023216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315025916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315037543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315043882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315140327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315143122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315151728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315308199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315354861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409315359151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409318265988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409318267971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409318268310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409318269898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409318271271
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409318281654
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1409318293174
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1409318293174
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1409318293174
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1409318293174
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1409318293174
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1409318293174
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1409318293174
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1409318293174
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1409318293175
